country,harvest_group,crop_year,crop_year_beg,crop_year_end,openstock_1k_bags,openstock_kg,openstock_lb,production_1k_bags,production_kg,production_lb,consumption_1k_bags,consumption_kg,consumption_lb,exports_1k_bags,exports_kg,exports_lb,closestock_1k_bags,closestock_kg,closestock_lb,imports_1k_bags,imports_kg,imports_lb,stock_adj_1k_bags,stock_adj_kg,stock_adj_lb,population_beg,population_mid,population_end
Guatemala,October,2001/02,2001,2002,306.0,18360000.0,40476871.337166004,3668.96,220137600.0,485320332.8797666,300.0,18000000.0,39683207.1933,3329.96,199797600.0,440478308.7513376,345.0,20700000.0,45635688.27,0.0,0.0,0.0,0.0,0.0,0.00229499489068985,11869461.0,12009194.0,12148927.0
Guatemala,October,2002/03,2002,2003,345.0,20700000.0,45635688.272295,4069.953,244197180.0,538362627.2199764,300.0,18000000.0,39683207.1933,3964.953,237897180.0,524473504.7023214,150.0,9000000.0,19841603.6,0.0,0.0,0.0,0.0,0.0,-0.0033500008285045624,12148927.0,12289856.0,12430785.0
Guatemala,October,2003/04,2003,2004,150.0,9000000.0,19841603.59665,3609.931,216595860.0,477512132.75505555,300.0,18000000.0,39683207.1933,3305.931,198355860.0,437299816.13251156,154.0,9240000.0,20370713.03,0.0,0.0,0.0,-1.0,-60000.0,-132277.36141699925,12430785.0,12570504.0,12710222.0
Guatemala,October,2004/05,2004,2005,153.0,9180000.0,20238435.668583002,3703.026,222181560.0,489826493.3339231,300.0,18000000.0,39683207.1933,3457.359,207441540.0,457330311.79540163,98.67,5920020.0,13051410.01,0.0,0.0,0.0,0.9969999999999999,60000.0,132277.361115437,12710222.0,12852436.0,12994651.0
Guatemala,October,2005/06,2005,2006,99.667,5980020.0,13183687.371115437,3675.5298,220531788.0,486189368.6618284,300.0,18000000.0,39683207.1933,3348.1968,200891808.00000003,442890624.4611469,127.0,7620000.0,16799224.38,0.0,0.0,0.0,0.0,0.0,-0.001502998173236847,12994651.0,13132814.0,13270977.0
Guatemala,October,2006/07,2006,2007,127.0,7620000.0,16799224.378497,3950.3303,237019818.00000003,522539252.58956987,300.0,18000000.0,39683207.1933,3747.3303,224839818.00000003,495686949.0554369,30.0,1800000.0,3968320.72,0.0,0.0,0.0,0.0,0.0,-0.0006699999794363976,13270977.0,13412406.0,13553834.0
Guatemala,October,2007/08,2007,2008,30.0,1800000.0,3968320.71933,4099.6768,245980608.00000003,542294412.9332172,300.0,18000000.0,39683207.1933,3821.6768,229300608.00000003,505521307.60075915,8.0,480000.0,1058218.86,0.0,0.0,0.0,0.0,0.0,-0.0015120001044124365,13553834.0,13696606.0,13839379.0
Guatemala,October,2008/09,2008,2009,8.0,480000.0,1058218.858488,3784.9658,227097948.0,500665273.536515,335.0,20100000.0,44312914.699185,3455.9658,207357948.0,457146022.981196,2.0,120000.0,264554.71,0.0,0.0,0.0,0.0,0.0,0.004621999978553504,13839379.0,13979451.0,14119523.0
Guatemala,October,2009/10,2009,2010,2.0,120000.0,264554.714622,3834.7868,230087208.0,507255463.7551063,320.0,19200000.0,42328754.33952,3445.7868,206747208.0,455799571.7611273,71.0,4260000.0,9391692.37,0.0,0.0,0.0,0.0,0.0,-0.0009189993143081665,14119523.0,14259411.0,14399299.0
Guatemala,October,2010/11,2010,2011,71.0,4260000.0,9391692.369081,3949.9335,236996010.0,522486764.93418884,340.0,20400000.0,44974301.48574,3653.9335,219236010.0,483332667.1701328,27.0,1620000.0,3571488.65,0.0,0.0,0.0,0.0,0.0,-0.0026030000299215317,14399299.0,14543121.0,14686943.0
Guatemala,October,2011/12,2011,2012,27.0,1620000.0,3571488.647397,3850.3876,231023256.0,509319096.35104376,350.0,21000000.0,46297075.05885,3721.3876,223283256.0,492255317.25792474,0.0,0.0,0.0,194.0,11640000.0,25661807.32,16.0,960000.0,2116437.716976,14686943.0,14833454.0,14979964.0
Guatemala,October,2012/13,2012,2013,16.0,960000.0,2116437.716976,3762.9331,225775986.0,497750846.2060889,360.0,21600000.0,47619848.63196,3706.9331,222415986.0,490343314.1966729,0.0,0.0,0.0,288.0,17280000.0,38095878.91,12.0,720000.0,1587328.287732,14979964.0,15128306.0,15276648.0
Guatemala,October,2013/14,2013,2014,12.0,720000.0,1587328.287732,3189.3714,191362284.0,421881620.2752843,370.0,22200000.0,48942622.205070004,3121.3714,187282284.0,412886759.9781363,0.0,0.0,0.0,290.0,17400000.0,38360433.62,10.0,600000.0,1322773.57311,15276648.0,15422662.0,15568675.0
Guatemala,October,2014/15,2014,2015,10.0,600000.0,1322773.57311,3310.0759,198604554.0,437848092.5508299,380.0,22800000.0,50265395.77818,2925.0759,175504554.0,386921309.9860949,15.0,900000.0,1984160.36,0.0,0.0,0.0,0.0,0.0,-0.0003349999897181988,15568675.0,15713740.0,15858805.0
Guatemala,October,2015/16,2015,2016,15.0,900000.0,1984160.359665,3409.781,204586860.0,451036819.6892589,390.0,23400000.0,51588169.35129,3019.781,181186860.0,399448650.3379689,15.0,900000.0,1984160.36,0.0,0.0,0.0,0.0,0.0,-0.0003349999897181988,15858805.0,16001107.0,16143409.0
Guatemala,October,2016/17,2016,2017,15.0,900000.0,1984160.359665,3684.209,221052540.0,487337430.30140203,390.0,23400000.0,51588169.35129,3294.209,197652540.0,435749260.950112,15.0,900000.0,1984160.36,0.0,0.0,0.0,0.0,0.0,-0.0003349999897181988,16143409.0,16291004.0,16438598.000000002
Guatemala,October,2017/18,2017,2018,15.0,900000.0,1984160.359665,3733.7261,224023565.99999997,493887421.43110645,395.0,23700000.0,52249556.137845,3348.7261,200923565.99999997,442960638.86637145,5.0,300000.0,661386.79,0.0,0.0,0.0,0.0,0.0,-0.0034450000384822488,16438598.000000002,16578723.000000002,16718848.000000002
Guatemala,October,2018/19,2018,2019,5.0,300000.0,661386.786555,4006.7343,240404058.00000003,530000224.65133953,395.0,23700000.0,52249556.137845,3606.7343,216404058.00000003,477089281.72693956,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,16718848.000000002,16850176.0,16981503.0
Guatemala,October,2019/20,2019,2020,10.0,600000.0,1322773.57311,3605.7644,216345864.0,476960985.91808355,393.0,23580000.0,51985001.423223004,3212.7644,192765864.0,424975984.49486053,10.0,600000.0,1322773.57,0.0,0.0,0.0,,,,16981503.0,17106338.0,17231172.0
Guinea,October,1990/91,1990,1991,45.0,2700000.0,5952481.078995,44.46,2667600.0,5881051.30604706,25.0,1500000.0,3306933.932775,54.46,3267600.0,7203824.87915706,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,6215811.0,6354144.0,6492478.0
Guinea,October,1991/92,1991,1992,10.0,600000.0,1322773.57311,90.522,5431320.0,11974010.938506342,25.0,1500000.0,3306933.932775,65.522,3931320.0000000005,8667077.005731342,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,6492478.0,6615734.0,6738991.0
Guinea,October,1992/93,1992,1993,10.0,600000.0,1322773.57311,76.341,4580460.0,10098185.734479051,62.5,3750000.0,8267334.8319375,15.507,930420.0,2051224.979821677,8.33,500040.0,1102399.5,0.0,0.0,0.0,0.0039999999999995595,0.0,-0.004170126048848033,6738991.0,6832195.0,6925399.0
Guinea,October,1993/94,1993,1994,8.334,500040.0,1102399.495829874,63.806,3828360.0,8440089.060585666,33.0,1980000.0,4365152.791263,27.473,1648380.0,3634055.8374051033,11.67,700020.0,1543279.93,0.0,0.0,0.0,-0.0030000000000001137,0.0,-0.002252562902867794,6925399.0,7046098.0,7166796.0
Guinea,October,1994/95,1994,1995,11.667,700020.0,1543279.927747437,198.357,11901420.0,26238139.764138028,50.0,3000000.0,6613867.86555,148.024,8881440.0,19580223.538603466,12.0,720000.0,1587328.29,0.0,0.0,0.0,0.0,0.0,-0.002268000040203333,7166796.0,7262112.0,7357428.0
Guinea,October,1995/96,1995,1996,12.0,720000.0,1587328.287732,104.164,6249840.0,13778538.646943005,50.0,3000000.0,6613867.86555,54.164,3249840.0,7164670.781393004,12.0,720000.0,1587328.29,0.0,0.0,0.0,0.0,0.0,-0.002268000040203333,7357428.0,7468347.0,7579266.0
Guinea,October,1996/97,1996,1997,12.0,720000.0,1587328.287732,147.638,8858280.0,19529164.47868142,50.0,3000000.0,6613867.86555,103.638,6218280.0,13708960.756997418,6.0,360000.0,793664.14,0.0,0.0,0.0,0.0,0.0,0.0038659999845549464,7579266.0,7683116.0,7786965.0
Guinea,October,1997/98,1997,1998,6.0,360000.0,793664.143866,171.711,10302660.0,22713477.301229123,50.0,3000000.0,6613867.86555,121.711,7302660.0,16099609.435679121,6.0,360000.0,793664.14,0.0,0.0,0.0,0.0,0.0,0.0038659999845549464,7786965.0,7842806.0,7898646.0
Guinea,October,1998/99,1998,1999,6.0,360000.0,793664.143866,421.266,25275960.0,55723953.204975724,50.0,3000000.0,6613867.86555,355.266,21315960.0,46993647.622449726,22.0,1320000.0,2910101.86,0.0,0.0,0.0,0.0,0.0,0.0008420003578066826,7898646.0,7992545.0,8086444.0
Guinea,October,1999/00,1999,2000,22.0,1320000.0,2910101.860842,363.707,21822420.0,48110200.79551188,50.0,3000000.0,6613867.86555,279.707,16782420.0,36998902.78138788,56.0,3360000.0,7407532.01,0.0,0.0,0.0,0.0,0.0,-0.000583999790251255,8086444.0,8174897.0,8263350.0
Guinea,October,2000/01,2000,2001,56.0,3360000.0,7407532.009416,399.992,23999520.0,52909884.705541514,50.0,3000000.0,6613867.86555,349.992,20999520.0,46296016.83999151,56.0,3360000.0,7407532.01,0.0,0.0,0.0,0.0,0.0,-0.000583999790251255,8263350.0,8336967.000000001,8410584.0
Guinea,October,2001/02,2001,2002,56.0,3360000.0,7407532.009416,235.979,14158740.0,31214678.500892468,50.0,3000000.0,6613867.86555,182.979,10978740.0,24203978.56340947,59.0,3540000.0,7804364.08,0.0,0.0,0.0,0.0,0.0,0.001349000260233879,8410584.0,8445717.0,8480850.0
Guinea,October,2002/03,2002,2003,59.0,3540000.0,7804364.081349,328.229,19693740.0,43417264.71283222,50.0,3000000.0,6613867.86555,278.229,16693740.0,36803396.847282216,59.0,3540000.0,7804364.08,0.0,0.0,0.0,0.0,0.0,0.001349000260233879,8480850.0,8577790.0,8674729.0
Guinea,October,2003/04,2003,2004,59.0,3540000.0,7804364.081349,365.529,21931740.0,48351210.140532516,50.0,3000000.0,6613867.86555,345.529,20731740.0,45705662.99431252,29.0,1740000.0,3836043.36,0.0,0.0,0.0,0.0,0.0,0.0020190002396702766,8674729.0,8772254.0,8869780.0
Guinea,October,2004/05,2004,2005,29.0,1740000.0,3836043.362019,316.116,18966960.0,41814989.083724074,50.0,3000000.0,6613867.86555,266.116,15966960.0,35201121.21817408,29.0,1740000.0,3836043.36,0.0,0.0,0.0,0.0,0.0,0.0020190002396702766,8869780.0,8961039.0,9052298.0
Guinea,October,2005/06,2005,2006,29.0,1740000.0,3836043.362019,524.884,31493040.0,69430268.41482693,50.0,3000000.0,6613867.86555,495.884,29753040.0,65594225.05280793,8.0,480000.0,1058218.86,0.0,0.0,0.0,0.0,0.0,-0.0015120001044124365,9052298.0,9140114.0,9227931.0
Guinea,October,2006/07,2006,2007,8.0,480000.0,1058218.858488,472.9477,28376862.0,62560271.90231564,50.0,3000000.0,6613867.86555,426.9477,25616862.0,56475513.46600963,4.0,240000.0,529109.43,0.0,0.0,0.0,0.0,0.0,-0.0007560000522062182,9227931.0,9330625.0,9433319.0
Guinea,October,2007/08,2007,2008,4.0,240000.0,529109.429244,322.6894,19361363.999999996,42684501.064272195,50.0,3000000.0,6613867.86555,275.6894,16541363.999999998,36467465.2706552,1.0,60000.0,132277.36,0.0,0.0,0.0,0.0,0.0,-0.0026889999862760305,9433319.0,9547082.0,9660844.0
Guinea,October,2008/09,2008,2009,1.0,60000.0,132277.357311,504.7819,30286914.0,66771215.75042547,50.0,3000000.0,6613867.86555,360.7819,21646914.0,47723276.29764147,95.0,5700000.0,12566348.94,0.0,0.0,0.0,0.0,0.0,0.004545001313090324,9660844.0,9779785.0,9898726.0
Guinea,October,2009/10,2009,2010,95.0,5700000.0,12566348.944545,499.2465,29954790.0,66039007.66676616,50.0,3000000.0,6613867.86555,462.2465,27734790.0,61144745.44625916,82.0,4920000.0,10846743.3,0.0,0.0,0.0,0.0,0.0,-0.0004980005323886871,9898726.0,10021323.0,10143920.0
Guinea,October,2010/11,2010,2011,82.0,4920000.0,10846743.299502,386.4609,23187653.999999996,51120026.55603063,50.0,3000000.0,6613867.86555,358.4609,21507653.999999996,47416260.55132263,60.0,3600000.0,7936641.44,0.0,0.0,0.0,0.0,0.0,-0.001339999958872795,10143920.0,10270728.0,10397535.0
Guinea,October,2011/12,2011,2012,60.0,3600000.0,7936641.43866,385.5106,23130636.000000004,50994323.38337801,50.0,3000000.0,6613867.86555,380.5106,22830636.000000004,50332936.59682301,15.0,900000.0,1984160.36,0.0,0.0,0.0,0.0,0.0,-0.0003349999897181988,10397535.0,10527712.0,10657889.0
Guinea,October,2012/13,2012,2013,15.0,900000.0,1984160.359665,233.5545,14013270.0,30893972.048091948,50.0,3000000.0,6613867.86555,188.5545,11313270.0,24941490.96909695,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,10657889.0,10788692.0,10919495.0
Guinea,October,2013/14,2013,2014,10.0,600000.0,1322773.57311,101.1902,6071412.000000001,13385172.241771555,50.0,3000000.0,6613867.86555,51.1902,3071412.0,6771304.3762215525,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,10919495.0,11055430.0,11191365.0
Guinea,October,2014/15,2014,2015,10.0,600000.0,1322773.57311,165.1077,9906461.999999998,21840010.22769739,50.0,3000000.0,6613867.86555,115.1077,6906462.0,15226142.362147395,10.0,600000.0,1322773.57,0.0,0.0,0.0,0.0,0.0,0.003109999932348728,11191365.0,11333366.0,11475366.0
